seed,score,real,user,sys,
0,575817,3.02,2.63,0.38,
1,568327,2.06,1.87,0.19,
2,390014,2.09,1.76,0.24,
3,313970,1.74,1.46,0.27,
4,441410,1.49,1.32,0.16,
5,410835,1.69,1.45,0.24,
6,280585,1.47,1.29,0.18,
7,556050,1.74,1.60,0.13,
8,256273,1.44,1.27,0.17,
9,450450,1.85,1.73,0.12,
