seed,score,real,user,sys,
0,575788,1.96,1.70,0.23,
1,285788,1.41,1.23,0.17,
2,394395,2.37,1.93,0.44,
3,295138,1.45,1.30,0.15,
4,315776,1.63,1.42,0.20,
5,292017,1.24,0.98,0.25,
6,508266,2.37,2.10,0.26,
7,553905,2.28,1.94,0.33,
8,233820,1.52,1.37,0.15,
9,358681,1.63,1.41,0.22,
