seed,score,real,user,sys,
0,775377,2.39,2.18,0.21,
1,407945,2.19,2.02,0.17,
2,500667,2.19,2.06,0.12,
3,330007,1.96,1.78,0.17,
4,407229,2.36,2.20,0.15,
5,457929,1.87,1.66,0.21,
6,392620,2.10,1.97,0.13,
7,489413,1.96,1.81,0.14,
8,441372,1.92,1.73,0.17,
9,651943,2.09,1.90,0.18,
