seed,score,real,user,sys,
0,515468,2.34,1.92,0.41,
1,545425,2.47,2.14,0.25,
2,447472,2.59,2.30,0.29,
3,527641,2.45,2.28,0.17,
4,423463,2.79,2.57,0.22,
5,491107,1.79,1.57,0.22,
6,470231,1.88,1.78,0.10,
7,871291,2.45,2.21,0.23,
8,533043,1.96,1.74,0.21,
9,610883,1.97,1.71,0.25,
