seed,score,real,user,sys,
0,803393,2.60,2.40,0.19,
1,483518,1.96,1.72,0.23,
2,526537,2.19,2.07,0.11,
3,338351,1.85,1.63,0.21,
4,426813,1.94,1.69,0.24,
5,427106,1.79,1.58,0.20,
6,607636,1.77,1.61,0.16,
7,821616,2.18,1.97,0.21,
8,498832,1.96,1.82,0.14,
9,568336,1.75,1.57,0.17,
