seed,score,real,user,sys,
0,803386,2.73,2.46,0.27,
1,468677,2.02,1.83,0.19,
2,526433,2.30,2.11,0.19,
3,338355,2.18,1.91,0.25,
4,509307,2.28,2.06,0.21,
5,426969,1.99,1.67,0.32,
6,578201,2.18,1.91,0.22,
7,821597,2.28,2.09,0.19,
8,498827,1.90,1.73,0.17,
9,568335,1.93,1.79,0.14,
