seed,score,real,user,sys,
0,777249,3.02,2.69,0.32,
1,412292,2.04,1.80,0.22,
2,513285,2.65,2.30,0.24,
3,401714,2.04,1.72,0.31,
4,400664,2.50,2.28,0.21,
5,456419,1.92,1.68,0.23,
6,597579,2.23,2.03,0.20,
7,794774,2.53,2.31,0.21,
8,541298,2.61,2.38,0.21,
9,629870,2.31,1.99,0.24,
