seed,score,real,user,sys,
0,584768,2.17,1.92,0.23,
1,559111,2.05,1.81,0.23,
2,389886,1.72,1.56,0.16,
3,411225,1.73,1.50,0.23,
4,404697,1.87,1.67,0.20,
5,353704,1.68,1.47,0.20,
6,276369,1.37,1.24,0.13,
7,697535,2.16,1.88,0.20,
8,337739,1.87,1.61,0.25,
9,449889,2.05,1.84,0.21,
