seed,score,real,user,sys,
0,788898,2.57,2.31,0.26,
1,671534,2.22,1.98,0.23,
2,486745,1.96,1.77,0.19,
3,555552,2.11,1.98,0.13,
4,422033,1.93,1.72,0.20,
5,379686,2.16,1.82,0.34,
6,527171,2.28,2.06,0.22,
7,560169,1.83,1.63,0.20,
8,548793,1.93,1.76,0.16,
9,395038,1.80,1.51,0.29,
