seed,score,real,user,sys,
0,777297,2.80,2.48,0.31,
1,498230,2.52,2.34,0.18,
2,524476,2.87,2.59,0.24,
3,543611,2.29,2.07,0.21,
4,563091,2.57,2.35,0.21,
5,452067,2.24,2.03,0.19,
6,329035,2.11,1.89,0.22,
7,500600,2.48,2.25,0.22,
8,500119,2.56,2.32,0.24,
9,398591,2.16,1.85,0.21,
