seed,score,real,user,sys,
0,513615,2.45,2.15,0.21,
1,496664,1.98,1.81,0.17,
2,526508,2.23,2.06,0.17,
3,465728,2.50,2.23,0.26,
4,419204,1.95,1.72,0.23,
5,479732,2.16,1.90,0.25,
6,589928,2.05,1.84,0.21,
7,441817,1.97,1.77,0.20,
8,301874,1.62,1.42,0.19,
9,563877,1.69,1.51,0.17,
