seed,score,real,user,sys,
0,522530,3.19,2.67,0.47,
1,739572,2.34,2.21,0.11,
2,500898,2.18,1.97,0.20,
3,340453,1.93,1.75,0.17,
4,521263,2.56,2.24,0.23,
5,479370,2.85,2.57,0.26,
6,590158,1.94,1.75,0.18,
7,440823,2.03,1.82,0.21,
8,600320,2.06,1.83,0.22,
9,402727,2.15,1.91,0.22,
