seed,score,real,user,sys,
0,502132,1.96,1.66,0.30,
1,407847,2.31,2.12,0.18,
2,409652,2.31,2.01,0.28,
3,467170,2.80,2.57,0.23,
4,501432,2.41,2.20,0.21,
5,375843,1.73,1.58,0.15,
6,572449,1.97,1.84,0.12,
7,501623,2.22,2.02,0.20,
8,511410,2.14,2.01,0.12,
9,392531,1.77,1.66,0.10,
