seed,score,real,user,sys,
0,775403,2.55,2.37,0.17,
1,407928,2.27,1.94,0.33,
2,500733,2.08,1.95,0.13,
3,329858,1.76,1.59,0.17,
4,608703,2.32,2.19,0.12,
5,457936,1.91,1.79,0.12,
6,489974,2.02,1.82,0.20,
7,489432,2.02,1.92,0.10,
8,441095,2.28,2.00,0.27,
9,651957,2.12,2.01,0.11,
