seed,score,real,user,sys,
0,513708,2.60,2.24,0.29,
1,496389,2.04,1.85,0.19,
2,524284,2.45,2.22,0.22,
3,451464,2.63,2.45,0.17,
4,521213,2.48,2.19,0.27,
5,479411,1.99,1.79,0.19,
6,342013,1.91,1.68,0.22,
7,440833,2.67,2.30,0.34,
8,600142,2.17,1.94,0.23,
9,652949,2.22,1.96,0.26,
