seed,score,real,user,sys,
0,228926,1.44,1.23,0.20,
1,284029,1.68,1.39,0.28,
2,388403,1.63,1.46,0.17,
3,305856,1.59,1.34,0.23,
4,377696,2.31,1.96,0.34,
5,344636,1.67,1.45,0.22,
6,363919,1.68,1.39,0.29,
7,402441,1.63,1.38,0.24,
8,407258,1.74,1.59,0.14,
9,329465,1.45,1.35,0.09,
