seed,score,real,user,sys,
0,365711,1.87,1.64,0.23,
1,400885,2.27,2.08,0.19,
2,537424,2.14,1.94,0.19,
3,490750,2.35,2.16,0.18,
4,502096,2.35,2.15,0.20,
5,388928,2.33,2.05,0.28,
6,500925,2.01,1.76,0.24,
7,819175,2.29,2.06,0.23,
8,423162,2.42,2.21,0.21,
9,588326,1.98,1.87,0.11,
