seed,score,real,user,sys,
0,803387,2.50,2.23,0.27,
1,468676,2.03,1.88,0.15,
2,502941,2.17,1.93,0.24,
3,338342,1.94,1.69,0.25,
4,426813,1.86,1.67,0.18,
5,427102,2.11,1.93,0.15,
6,578252,1.92,1.71,0.21,
7,821601,2.25,2.14,0.11,
8,498834,2.13,1.94,0.14,
9,568337,1.90,1.79,0.10,
