seed,score,real,user,sys,
0,803392,2.02,1.90,0.11,
1,483515,1.94,1.71,0.22,
2,526435,2.21,2.05,0.16,
3,338350,1.91,1.81,0.10,
4,426813,1.90,1.74,0.16,
5,427105,1.79,1.64,0.14,
6,596301,1.92,1.72,0.19,
7,821621,2.13,1.92,0.20,
8,498834,2.00,1.85,0.14,
9,568336,1.88,1.71,0.16,
