seed,score,real,user,sys,
0,363691,1.91,1.71,0.19,
1,406762,2.25,2.04,0.20,
2,550102,2.39,2.20,0.18,
3,453357,2.58,2.33,0.24,
4,500994,2.67,2.39,0.28,
5,389825,1.84,1.58,0.26,
6,575540,2.31,2.10,0.20,
7,585648,2.18,1.99,0.19,
8,443345,2.17,1.94,0.22,
9,392804,2.14,1.95,0.18,
