seed,score,real,user,sys,
0,803067,3.02,2.63,0.37,
1,468663,2.82,2.62,0.19,
2,526539,2.23,2.10,0.13,
3,338358,1.90,1.72,0.18,
4,426822,1.88,1.69,0.19,
5,427102,1.82,1.67,0.14,
6,607627,2.29,2.16,0.12,
7,821619,2.15,2.03,0.12,
8,498823,2.23,2.07,0.15,
9,568337,2.42,2.17,0.24,
