seed,score,real,user,sys,
0,156284,0.75,0.52,0.22,
1,159221,0.63,0.50,0.12,
2,161109,0.48,0.37,0.11,
3,154556,0.54,0.40,0.14,
4,169841,0.67,0.52,0.15,
5,151659,0.57,0.43,0.13,
6,159529,0.50,0.36,0.13,
7,154624,0.51,0.39,0.12,
8,140332,0.55,0.41,0.13,
9,176207,0.60,0.47,0.13,
