seed,score,real,user,sys,
0,803392,2.49,2.18,0.31,
1,483514,2.03,1.82,0.21,
2,526434,2.17,2.05,0.12,
3,338350,1.91,1.76,0.15,
4,426813,2.56,2.27,0.29,
5,427104,2.03,1.81,0.22,
6,596301,1.87,1.74,0.13,
7,821621,2.15,1.96,0.17,
8,498834,2.00,1.81,0.19,
9,568336,1.91,1.69,0.21,
