seed,score,real,user,sys,
0,229279,1.47,1.23,0.23,
1,283971,1.95,1.71,0.24,
2,388356,1.68,1.47,0.21,
3,302463,1.59,1.37,0.22,
4,376452,1.53,1.39,0.14,
5,345454,1.64,1.43,0.21,
6,364389,2.02,1.69,0.32,
7,555010,1.56,1.42,0.14,
8,322117,1.77,1.45,0.32,
9,347105,2.07,1.81,0.25,
