seed,score,real,user,sys,
0,803392,2.32,2.08,0.23,
1,483515,2.01,1.83,0.18,
2,526435,2.27,2.04,0.23,
3,338350,1.81,1.64,0.16,
4,426812,1.93,1.80,0.12,
5,427104,1.89,1.76,0.12,
6,596301,1.88,1.61,0.27,
7,821622,2.17,1.96,0.20,
8,498833,1.94,1.75,0.19,
9,568338,1.82,1.65,0.16,
