seed,score,real,user,sys,
0,554559,3.09,2.79,0.29,
1,483389,1.95,1.84,0.10,
2,525002,2.56,2.30,0.25,
3,424116,1.89,1.60,0.27,
4,415467,2.14,1.91,0.23,
5,456840,2.11,1.87,0.24,
6,490384,2.02,1.80,0.22,
7,505868,1.89,1.73,0.16,
8,329373,1.79,1.62,0.16,
9,402115,2.00,1.80,0.19,
