seed,score,real,user,sys,
0,517011,1.70,1.55,0.14,
1,448452,1.45,1.30,0.14,
2,455506,1.47,1.34,0.13,
3,300470,1.46,1.27,0.19,
4,338206,1.30,1.09,0.20,
5,253407,1.18,1.03,0.15,
6,318691,1.36,1.15,0.20,
7,480817,1.44,1.24,0.20,
8,218059,1.19,1.03,0.15,
9,387828,1.19,1.04,0.14,
