seed,score,real,user,sys,
0,235492,1.01,0.83,0.17,
1,211935,0.92,0.75,0.16,
2,199236,1.03,0.91,0.12,
3,205297,1.26,1.05,0.18,
4,219018,1.15,0.95,0.20,
5,203804,0.97,0.73,0.23,
6,327232,1.10,0.92,0.18,
7,295421,1.00,0.78,0.21,
8,229909,1.05,0.90,0.14,
9,285834,1.27,0.97,0.30,
