seed,score,real,user,sys,
0,473917,2.15,1.97,0.17,
1,562532,2.53,2.31,0.21,
2,410435,2.50,2.20,0.30,
3,616403,2.57,2.38,0.19,
4,425069,2.31,1.97,0.34,
5,436258,2.05,1.80,0.23,
6,469619,1.82,1.62,0.19,
7,818420,3.09,2.79,0.27,
8,355847,1.83,1.70,0.13,
9,510626,1.86,1.65,0.20,
