seed,score,real,user,sys,
0,473125,1.66,1.49,0.17,
1,256860,1.13,0.96,0.17,
2,384909,1.42,1.26,0.16,
3,281662,1.34,1.14,0.20,
4,199981,1.09,0.88,0.21,
5,330589,1.20,0.96,0.23,
6,291794,1.26,1.08,0.18,
7,354446,1.05,0.93,0.12,
8,296111,1.17,1.03,0.13,
9,238881,1.09,0.97,0.12,
