seed,score,real,user,sys,
0,513602,2.64,2.35,0.28,
1,571690,2.34,2.17,0.15,
2,503021,2.54,2.40,0.14,
3,619065,2.42,2.31,0.11,
4,427409,2.20,2.02,0.17,
5,442386,1.97,1.68,0.28,
6,578192,2.22,2.05,0.16,
7,441792,2.05,1.81,0.24,
8,600305,2.27,2.11,0.12,
9,563891,1.94,1.67,0.25,
