seed,score,real,user,sys,
0,803392,3.82,3.22,0.48,
1,483513,1.98,1.81,0.16,
2,526434,2.20,2.05,0.14,
3,338350,1.85,1.69,0.15,
4,426813,1.92,1.74,0.18,
5,427104,1.89,1.69,0.18,
6,596302,1.82,1.65,0.17,
7,821621,2.15,1.98,0.17,
8,498834,1.98,1.79,0.18,
9,568336,1.97,1.63,0.33,
