seed,score,real,user,sys,
0,803067,2.59,2.34,0.25,
1,468675,2.05,1.83,0.21,
2,526433,2.21,2.10,0.10,
3,338351,2.21,1.89,0.26,
4,426817,2.06,1.90,0.16,
5,427097,1.91,1.66,0.20,
6,607623,2.04,1.86,0.18,
7,821605,2.21,1.95,0.25,
8,498825,2.01,1.85,0.15,
9,628292,1.84,1.63,0.20,
