seed,score,real,user,sys,
0,803393,2.79,2.43,0.24,
1,468685,2.17,1.94,0.23,
2,526538,2.40,2.08,0.22,
3,338351,1.83,1.63,0.20,
4,426832,3.04,2.63,0.41,
5,427107,1.77,1.61,0.15,
6,607622,1.81,1.61,0.19,
7,821618,2.10,1.91,0.19,
8,498824,2.00,1.75,0.24,
9,568335,1.76,1.62,0.14,
