seed,score,real,user,sys,
0,767136,2.35,2.09,0.24,
1,409691,1.90,1.77,0.12,
2,499287,2.32,2.18,0.14,
3,481608,2.20,1.99,0.21,
4,494182,2.06,1.87,0.18,
5,465193,2.16,2.00,0.16,
6,331455,1.81,1.63,0.17,
7,582801,1.89,1.72,0.16,
8,327387,1.83,1.65,0.18,
9,654873,2.67,2.52,0.15,
