seed,score,real,user,sys,
0,803391,2.33,2.16,0.16,
1,468667,2.17,1.94,0.20,
2,526535,2.31,2.14,0.15,
3,338361,1.84,1.62,0.21,
4,509304,2.47,2.18,0.22,
5,427099,1.79,1.58,0.20,
6,607629,1.98,1.74,0.16,
7,821599,2.26,2.17,0.08,
8,498827,1.95,1.79,0.16,
9,628290,1.87,1.71,0.16,
