seed,score,real,user,sys,
0,513612,2.48,2.29,0.19,
1,468672,1.93,1.71,0.22,
2,502939,2.41,2.18,0.18,
3,338858,1.89,1.64,0.23,
4,588499,2.41,2.29,0.11,
5,427105,2.03,1.76,0.25,
6,578248,1.82,1.69,0.12,
7,821608,2.18,1.97,0.19,
8,498813,2.24,1.99,0.13,
9,568338,2.02,1.81,0.19,
