seed,score,real,user,sys,
0,562850,2.18,1.91,0.27,
1,444236,2.77,2.30,0.43,
2,457418,3.55,3.05,0.49,
3,506474,2.97,2.44,0.48,
4,395669,2.57,2.27,0.30,
5,376310,1.84,1.62,0.22,
6,463989,2.17,1.90,0.26,
7,491103,1.93,1.78,0.15,
8,310330,2.05,1.82,0.23,
9,604073,1.94,1.76,0.17,
