seed,score,real,user,sys,
0,188627,0.79,0.58,0.20,
1,197881,1.04,0.81,0.23,
2,174115,0.66,0.47,0.18,
3,174077,0.83,0.69,0.14,
4,161936,0.67,0.46,0.21,
5,176835,0.80,0.64,0.15,
6,169385,0.70,0.53,0.17,
7,178622,0.68,0.57,0.11,
8,158650,0.72,0.53,0.19,
9,170738,0.72,0.55,0.17,
