seed,score,real,user,sys,
0,803392,2.03,1.87,0.16,
1,483514,2.01,1.81,0.19,
2,526436,2.19,2.08,0.11,
3,338350,1.84,1.69,0.15,
4,426812,1.96,1.77,0.18,
5,427104,2.16,1.93,0.23,
6,596301,1.84,1.68,0.15,
7,821621,2.18,2.05,0.12,
8,498834,1.99,1.79,0.20,
9,568336,1.77,1.63,0.13,
