seed,score,real,user,sys,
0,169744,0.71,0.55,0.15,
1,196173,0.86,0.72,0.13,
2,186754,0.77,0.64,0.13,
3,177016,0.67,0.54,0.13,
4,174628,0.71,0.57,0.13,
5,167426,0.67,0.53,0.13,
6,190980,0.79,0.63,0.15,
7,202976,0.72,0.61,0.11,
8,136620,0.63,0.51,0.12,
9,177970,0.72,0.54,0.18,
