seed,score,real,user,sys,
0,763315,2.85,2.59,0.25,
1,464775,2.72,2.42,0.29,
2,528141,2.62,2.31,0.30,
3,451168,2.41,2.11,0.22,
4,491821,2.21,2.07,0.13,
5,386571,2.41,2.06,0.35,
6,462950,2.32,2.09,0.18,
7,805466,2.61,2.39,0.22,
8,327890,2.01,1.81,0.19,
9,668061,2.71,2.57,0.12,
