seed,score,real,user,sys,
0,453220,1.85,1.63,0.22,
1,354265,1.66,1.45,0.21,
2,391977,1.46,1.35,0.10,
3,320909,1.41,1.16,0.24,
4,322764,1.57,1.40,0.17,
5,358722,1.57,1.34,0.23,
6,455692,1.49,1.32,0.16,
7,554237,1.57,1.38,0.19,
8,246761,1.31,1.12,0.19,
9,301734,1.49,1.21,0.27,
