seed,score,real,user,sys,
0,489457,3.05,2.70,0.34,
1,354242,2.26,1.89,0.36,
2,392304,1.65,1.44,0.20,
3,391514,1.78,1.56,0.21,
4,362115,1.63,1.48,0.14,
5,331814,2.32,1.99,0.32,
6,459421,2.27,1.84,0.31,
7,554243,1.69,1.47,0.22,
8,417215,2.42,2.23,0.19,
9,348980,2.05,1.72,0.32,
