seed,score,real,user,sys,
0,583017,3.06,2.66,0.40,
1,484990,2.46,2.19,0.26,
2,489798,2.08,1.96,0.12,
3,343707,1.95,1.76,0.19,
4,495075,2.19,1.98,0.21,
5,459910,2.02,1.75,0.26,
6,509041,2.63,2.37,0.25,
7,461001,2.11,1.89,0.21,
8,451104,2.26,2.04,0.22,
9,570548,2.20,2.09,0.11,
