seed,score,real,user,sys,
0,800992,2.12,1.92,0.20,
1,468664,1.98,1.85,0.13,
2,526436,2.24,2.03,0.20,
3,338357,1.90,1.76,0.13,
4,426817,1.97,1.82,0.14,
5,427103,1.79,1.61,0.18,
6,607629,1.89,1.71,0.18,
7,821616,2.19,2.01,0.17,
8,498835,1.98,1.82,0.16,
9,568338,2.15,1.88,0.27,
