seed,score,real,user,sys,
0,239120,1.18,0.94,0.21,
1,262672,0.99,0.81,0.17,
2,237711,0.97,0.85,0.11,
3,244063,1.11,0.98,0.12,
4,191066,0.95,0.80,0.15,
5,229120,1.10,0.94,0.16,
6,327636,1.06,0.92,0.14,
7,342790,1.16,1.01,0.14,
8,193060,1.01,0.92,0.08,
9,264575,1.28,1.06,0.22,
