seed,score,real,user,sys,
0,803393,2.63,2.36,0.27,
1,468667,2.14,1.93,0.18,
2,526536,2.29,2.07,0.22,
3,338359,2.09,1.86,0.22,
4,509312,2.62,2.30,0.24,
5,427098,1.92,1.67,0.21,
6,607628,1.99,1.74,0.25,
7,821601,2.23,1.99,0.23,
8,498821,2.04,1.90,0.13,
9,568335,1.84,1.73,0.11,
