seed,score,real,user,sys,
0,305876,1.23,0.99,0.24,
1,210532,1.04,0.86,0.17,
2,264554,1.11,0.95,0.15,
3,254938,1.21,1.06,0.14,
4,210659,1.11,0.95,0.15,
5,192282,1.00,0.79,0.21,
6,340054,1.18,1.08,0.10,
7,341374,1.08,0.90,0.17,
8,224877,1.28,1.05,0.23,
9,224853,1.04,0.77,0.27,
