seed,score,real,user,sys,
0,396776,1.57,1.30,0.25,
1,246508,1.13,0.97,0.15,
2,346045,1.42,1.21,0.19,
3,319030,1.19,0.99,0.20,
4,262622,1.11,0.97,0.13,
5,245522,1.05,0.86,0.19,
6,262969,1.11,0.94,0.16,
7,325966,1.03,0.91,0.12,
8,167251,0.92,0.76,0.14,
9,223301,1.23,0.94,0.28,
