seed,score,real,user,sys,
0,172225,0.75,0.54,0.19,
1,181661,0.68,0.45,0.23,
2,164582,0.72,0.57,0.15,
3,152064,0.63,0.47,0.16,
4,167910,0.73,0.62,0.11,
5,160935,0.61,0.42,0.18,
6,183078,0.72,0.54,0.18,
7,175770,0.63,0.47,0.15,
8,136969,0.65,0.51,0.13,
9,175514,0.64,0.45,0.18,
