seed,score,real,user,sys,
0,555297,1.98,1.74,0.24,
1,542155,2.36,2.14,0.22,
2,593510,2.30,2.11,0.18,
3,353838,1.95,1.80,0.14,
4,497288,2.03,1.87,0.15,
5,492820,1.81,1.62,0.18,
6,343018,1.97,1.80,0.17,
7,589163,2.29,2.01,0.28,
8,506529,1.95,1.73,0.21,
9,393334,1.79,1.63,0.16,
