seed,score,real,user,sys,
0,803391,2.47,2.27,0.20,
1,483513,1.97,1.74,0.23,
2,526535,2.26,2.08,0.18,
3,338351,1.88,1.73,0.15,
4,426812,1.97,1.79,0.17,
5,427106,1.83,1.61,0.22,
6,596300,1.86,1.71,0.15,
7,821620,2.20,1.96,0.24,
8,498834,2.00,1.77,0.22,
9,568338,1.88,1.68,0.19,
