seed,score,real,user,sys,
0,365097,2.58,2.25,0.33,
1,403087,1.86,1.62,0.24,
2,558816,2.29,2.04,0.24,
3,354989,2.12,1.86,0.25,
4,400771,2.42,2.17,0.23,
5,385517,2.17,1.88,0.29,
6,381633,1.81,1.63,0.16,
7,595175,2.33,2.16,0.16,
8,429482,2.01,1.91,0.10,
9,446760,1.70,1.56,0.13,
