seed,score,real,user,sys,
0,564677,2.10,1.89,0.21,
1,485082,1.84,1.68,0.16,
2,475351,2.01,1.84,0.16,
3,430755,1.95,1.83,0.12,
4,373477,1.62,1.45,0.17,
5,377352,1.53,1.29,0.23,
6,570989,1.79,1.63,0.15,
7,621644,1.76,1.58,0.18,
8,374836,1.67,1.51,0.15,
9,401317,1.68,1.51,0.17,
