seed,score,real,user,sys,
0,803383,3.02,2.75,0.27,
1,468673,2.12,1.98,0.13,
2,526537,2.29,2.08,0.21,
3,338355,1.88,1.70,0.18,
4,509313,2.32,2.15,0.15,
5,427102,1.80,1.51,0.28,
6,578198,1.87,1.75,0.12,
7,821605,2.23,2.09,0.13,
8,498821,1.93,1.78,0.14,
9,568336,2.12,1.91,0.21,
