seed,score,real,user,sys,
0,803388,2.61,2.27,0.34,
1,468670,1.98,1.79,0.19,
2,526429,2.29,2.08,0.21,
3,338364,1.96,1.78,0.18,
4,426821,2.01,1.87,0.14,
5,427102,1.84,1.62,0.22,
6,596302,1.88,1.64,0.22,
7,821621,2.09,1.89,0.19,
8,498819,1.97,1.82,0.15,
9,568340,1.92,1.71,0.21,
