seed,score,real,user,sys,
0,803392,2.04,1.80,0.20,
1,483514,1.99,1.78,0.19,
2,526436,2.21,2.02,0.16,
3,338350,2.00,1.86,0.14,
4,426812,1.97,1.76,0.21,
5,427104,1.89,1.66,0.21,
6,596301,1.93,1.81,0.11,
7,821620,2.17,2.00,0.16,
8,498834,2.02,1.82,0.19,
9,568336,1.84,1.65,0.18,
