seed,score,real,user,sys,
0,803090,3.00,2.51,0.39,
1,497801,2.70,2.44,0.25,
2,526042,2.62,2.40,0.22,
3,465719,2.24,2.01,0.18,
4,588523,2.52,2.29,0.23,
5,457906,1.67,1.45,0.22,
6,639123,2.14,1.94,0.19,
7,795102,2.06,1.89,0.17,
8,304159,1.61,1.47,0.13,
9,653010,2.19,2.04,0.13,
