seed,score,real,user,sys,
0,803391,2.90,2.60,0.29,
1,483513,2.00,1.84,0.16,
2,526535,2.59,2.40,0.19,
3,338351,1.84,1.62,0.22,
4,426818,1.92,1.71,0.20,
5,427103,3.25,2.85,0.39,
6,607638,1.79,1.72,0.07,
7,821619,2.13,1.98,0.15,
8,498830,1.97,1.80,0.16,
9,568337,1.93,1.80,0.13,
