seed,score,real,user,sys,
0,803384,2.17,2.05,0.12,
1,468679,2.05,1.88,0.16,
2,526548,2.24,2.05,0.19,
3,338357,1.82,1.62,0.20,
4,426838,1.88,1.71,0.16,
5,427099,1.76,1.62,0.14,
6,607633,1.83,1.65,0.18,
7,821626,2.13,1.94,0.19,
8,498834,2.00,1.88,0.11,
9,568336,2.00,1.76,0.24,
