seed,score,real,user,sys,
0,513611,2.48,2.19,0.28,
1,571715,1.99,1.82,0.17,
2,502935,2.20,2.08,0.11,
3,552471,2.30,1.98,0.21,
4,426813,2.17,1.95,0.22,
5,442400,1.63,1.41,0.21,
6,464285,2.37,2.10,0.20,
7,440768,2.08,1.90,0.17,
8,304092,1.59,1.42,0.17,
9,650918,2.11,1.99,0.12,
