seed,score,real,user,sys,
0,804619,2.43,2.15,0.27,
1,505893,2.10,1.94,0.15,
2,508696,2.12,2.01,0.11,
3,341003,1.89,1.69,0.19,
4,594103,2.25,2.08,0.17,
5,428064,1.74,1.56,0.17,
6,341723,1.75,1.53,0.21,
7,506383,2.02,1.88,0.14,
8,437010,2.11,1.98,0.13,
9,654039,2.07,1.93,0.14,
