seed,score,real,user,sys,
0,584345,2.03,1.78,0.25,
1,557633,1.80,1.69,0.10,
2,441126,1.69,1.52,0.17,
3,378514,1.66,1.53,0.13,
4,267477,1.46,1.29,0.17,
5,345106,1.53,1.35,0.17,
6,419775,1.46,1.18,0.21,
7,703581,1.98,1.76,0.21,
8,296414,1.88,1.57,0.28,
9,448863,1.59,1.42,0.15,
